case_id,collision_severity,latitude,longitude,population,lighting,collision_time,intersection,location_type,road_surface,road_condition_1,weather_1,at_fault,financial_responsibility,party_age,party_sex,party_drug_physical,cellphone_in_use,vehicle_make,vehicle_year,party_sex_value,collision_severity_value,population_value,lighting_value,road_surface_value,weather_1_value,vehicle_make_norm,location_type_value,road_condition_1_value,financial_responsibility_value,party_drug_physical_value,alcohol_involved_value,ClusterNumber
3740227,property damage only,34.15985,-118.46508,>250000,dark with no street lights,21:20:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,30,female,not applicable,0,mercedes-benz,2001,2,1,8,1,1,1,mercedes-benz,2,1,1,1,0,1
3741270,severe injury,34.50926,-118.11084,unincorporated,daylight,13:20:00,1,ramp,dry,holes,clear,1,no proof of insurance obtained,37,female,not applicable,0,ford,1995,2,4,1,5,1,1,ford,2,5,2,1,0,1
3741389,pain,34.07068,-117.95891,50000 to 100000,daylight,16:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,53,female,not applicable,0,kia,2004,2,2,6,5,1,1,kia,1,1,1,1,0,1
3741407,property damage only,33.99048,-118.06998,unincorporated,daylight,09:00:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,19,male,not applicable,0,pontiac,1992,1,1,1,5,1,1,pontiac,1,1,2,1,0,1
3741716,property damage only,34.07083,-117.95398,100000 to 250000,daylight,18:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,49,male,not applicable,0,toyota,1997,1,1,7,5,1,1,toyota,1,1,1,1,0,1
3741724,property damage only,34.07468,-117.92612,100000 to 250000,daylight,18:02:00,0,highway,dry,normal,clear,1,proof of insurance obtained,28,female,not applicable,0,nissan,2007,2,1,7,5,1,1,nissan,1,1,1,1,0,1
3741826,property damage only,33.87683,-118.09005,50000 to 100000,daylight,13:50:00,0,ramp,dry,normal,clear,1,no proof of insurance obtained,48,male,not applicable,0,ford,1989,1,1,6,5,1,1,ford,2,1,2,1,0,1
3742014,property damage only,33.93134,-117.28761,>250000,daylight,10:15:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,21,female,not applicable,0,honda,2001,2,1,8,5,1,1,honda,2,1,1,1,0,1
3742900,property damage only,33.8758,-118.16234,>250000,dark with street lights,23:27:00,0,highway,dry,normal,clear,1,proof of insurance obtained,40,male,not applicable,0,dodge,2000,1,1,8,4,1,1,dodge,1,1,1,1,0,1
3743006,property damage only,33.98555,-117.84331,50000 to 100000,daylight,18:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,male,not applicable,0,chevrolet,1995,1,1,6,5,1,1,chevrolet,1,1,1,1,1,1
3743746,other injury,32.78017,-117.0787,>250000,daylight,06:03:00,0,highway,dry,normal,clear,1,proof of insurance obtained,51,male,not applicable,0,ford,1995,1,3,8,5,1,1,ford,1,1,1,1,0,1
3744753,other injury,32.66712,-117.08064,50000 to 100000,daylight,17:40:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,64,female,not applicable,0,ford,1998,2,3,6,5,1,2,ford,1,1,1,1,0,1
3746549,pain,34.13793,-118.72538,10000 to 25000,daylight,12:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,female,not applicable,0,lexus,1991,2,2,4,5,1,1,lexus,1,1,1,1,0,1
3747698,property damage only,33.89175,-118.10476,100000 to 250000,daylight,16:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,49,male,not applicable,0,nissan,2003,1,1,7,5,1,1,nissan,1,1,1,1,0,1
3749544,property damage only,33.96584,-118.08405,unincorporated,daylight,05:30:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,21,male,G,0,hyundai,2002,1,1,1,5,1,1,hyundai,1,1,2,1,0,1
3749595,pain,33.91386,-118.10347,100000 to 250000,daylight,11:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,female,not applicable,0,toyota,2002,2,2,7,5,1,1,toyota,1,1,1,1,0,1
3749775,property damage only,33.86359,-118.04548,50000 to 100000,daylight,07:18:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,31,male,not applicable,0,toyota,2007,1,1,6,5,1,1,toyota,1,1,2,1,0,1
3751087,property damage only,32.68924,-117.15366,>250000,daylight,18:11:00,0,highway,dry,normal,clear,1,proof of insurance obtained,57,male,not applicable,0,chevrolet,2006,1,1,8,5,1,1,chevrolet,1,1,1,1,0,1
3751234,property damage only,34.26488,-118.47143,>250000,daylight,16:25:00,0,ramp,wet,normal,cloudy,1,proof of insurance obtained,62,male,not applicable,0,ford,1982,1,1,8,5,2,2,ford,2,1,1,1,0,1
3751598,property damage only,34.1653,-118.413,100000 to 250000,daylight,15:03:00,0,highway,dry,construction,clear,1,proof of insurance obtained,49,female,impairment - physical,0,ford,2001,2,1,7,5,1,1,ford,1,2,1,4,0,1
3752799,property damage only,33.87669,-118.17474,>250000,daylight,15:10:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,43,female,not applicable,0,bmw,2007,2,1,8,5,1,2,bmw,1,1,1,1,0,1
3752950,property damage only,33.8585,-117.53541,100000 to 250000,daylight,07:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,17,male,not applicable,0,mitsubishi,2008,1,1,7,5,1,1,mitsubishi,1,1,1,1,0,1
3753350,property damage only,34.17119,-118.84513,100000 to 250000,dark with no street lights,01:25:00,0,highway,dry,construction,clear,1,proof of insurance obtained,39,male,not applicable,0,ford,2007,1,1,7,1,1,1,ford,1,2,1,1,1,1
3754010,pain,33.74289,-117.16215,unincorporated,daylight,15:20:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,27,male,not applicable,0,ford,2002,1,2,1,5,1,1,ford,1,1,2,1,0,1
3755800,property damage only,34.01138,-117.82244,50000 to 100000,daylight,06:40:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,21,female,not applicable,0,ford,2004,2,1,6,5,1,2,ford,1,1,1,1,0,1
3755856,property damage only,33.97019,-117.84728,50000 to 100000,daylight,16:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,male,not applicable,0,chevrolet,2007,1,1,6,5,1,1,chevrolet,1,1,1,1,0,1
3755912,property damage only,34.0291,-118.00405,unincorporated,daylight,07:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,26,female,not applicable,0,mitsubishi,2001,2,1,1,5,1,1,mitsubishi,1,1,1,1,0,1
3757685,pain,34.29817,-118.47423,>250000,daylight,16:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,57,male,not applicable,0,toyota,2000,1,2,8,5,1,1,toyota,1,1,1,1,0,1
3759431,property damage only,34.02508,-117.78463,100000 to 250000,daylight,09:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,82,male,not applicable,0,ford,2007,1,1,7,5,1,1,ford,1,1,1,1,0,1
3759485,property damage only,34.15688,-118.40623,>250000,daylight,07:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,female,not applicable,0,honda,2003,2,1,8,5,1,1,honda,1,1,1,1,0,1
3760203,property damage only,34.02383,-117.75167,100000 to 250000,daylight,18:55:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,42,male,not applicable,0,ford,2004,1,1,7,5,1,1,ford,2,1,1,1,0,1
3760208,property damage only,33.94075,-118.09676,100000 to 250000,daylight,17:40:00,0,ramp,wet,normal,cloudy,1,proof of insurance obtained,20,female,not applicable,0,pontiac,2005,2,1,7,5,2,2,pontiac,2,1,1,1,0,1
3760214,property damage only,33.87674,-118.17114,>250000,daylight,15:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,48,male,not applicable,0,gmc,1995,1,1,8,5,1,1,gmc,1,1,1,1,0,1
3760223,property damage only,34.02781,-118.03692,unincorporated,daylight,15:20:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,27,male,not applicable,0,nissan,1995,1,1,1,5,1,2,nissan,1,1,1,1,0,1
3760449,severe injury,34.19868,-118.4157,>250000,daylight,07:50:00,0,highway,wet,normal,cloudy,1,no proof of insurance obtained,30,male,not applicable,0,honda,2006,1,4,8,5,2,2,honda,1,1,2,1,1,1
3760453,pain,34.14066,-118.60443,unincorporated,dark with no street lights,22:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,28,male,not applicable,0,infiniti,2008,1,2,1,1,1,1,infiniti,1,1,1,1,0,1
3760454,other injury,34.1559,-118.6472,>250000,daylight,17:43:00,0,highway,dry,normal,clear,1,proof of insurance obtained,44,male,not applicable,0,yamaha,1994,1,3,8,5,1,1,yamaha,1,1,1,1,0,1
3760924,property damage only,33.04226,-116.86882,unincorporated,daylight,15:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,60,male,not applicable,0,ford,2001,1,1,1,5,1,1,ford,1,1,1,1,0,1
3762324,other injury,34.17688,-118.85841,100000 to 250000,daylight,09:51:00,0,ramp,dry,normal,clear,1,proof of insurance obtained,69,male,not applicable,0,toyota,2003,1,3,7,5,1,1,toyota,2,1,1,1,0,1
3762378,property damage only,33.9271,-117.42017,>250000,daylight,07:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,41,female,not applicable,0,toyota,2006,2,1,8,5,1,1,toyota,1,1,1,1,0,1
3762429,pain,33.79017,-117.22547,25000 to 50000,dark with no street lights,02:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,27,male,not applicable,0,nissan,2001,1,2,5,1,1,1,nissan,1,1,1,1,1,1
3762453,property damage only,33.93981,-117.59108,>250000,daylight,10:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,37,male,not applicable,0,ford,2008,1,1,8,5,1,1,ford,1,1,1,1,0,1
3762651,property damage only,34.42279,-119.63511,unincorporated,daylight,09:50:00,0,highway,dry,normal,clear,1,proof of insurance obtained,37,male,not applicable,0,kenworth,2001,1,1,1,5,1,1,kenworth,1,1,1,1,0,1
3763035,property damage only,34.16502,-118.49066,>250000,dusk or dawn,05:52:00,0,highway,wet,normal,raining,1,proof of insurance obtained,25,male,not applicable,0,bmw,2007,1,1,8,3,2,4,bmw,1,1,1,1,0,1
3764302,property damage only,32.67929,-117.1102,50000 to 100000,daylight,15:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,ford,2008,1,1,6,5,1,1,ford,1,1,1,1,0,1
3764481,pain,33.94626,-118.09144,10000 to 25000,daylight,12:19:00,0,highway,dry,normal,clear,1,proof of insurance obtained,57,female,not applicable,0,toyota,2007,2,2,4,5,1,1,toyota,1,1,1,1,0,1
3764952,property damage only,34.39386,-118.94306,unincorporated,daylight,11:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,0,gmc,2003,1,1,1,5,1,1,gmc,1,1,1,1,0,1
3765536,pain,36.75472,-119.76571,>250000,daylight,14:45:00,0,highway,dry,normal,cloudy,1,no proof of insurance obtained,21,female,not applicable,0,ford,1999,2,2,8,5,1,2,ford,1,1,2,1,0,1
3766083,property damage only,34.21776,-118.40936,>250000,daylight,11:27:00,0,highway,dry,normal,clear,1,proof of insurance obtained,27,male,not applicable,0,honda,1998,1,1,8,5,1,1,honda,1,1,1,1,0,1
3768240,property damage only,32.87112,-117.19579,>250000,daylight,06:20:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,52,male,not applicable,0,chevrolet,2002,1,1,8,5,1,2,chevrolet,1,1,1,1,0,1
3768518,property damage only,34.15923,-118.4608,>250000,daylight,10:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,0,isuzu,2005,1,1,8,5,1,1,isuzu,1,1,1,1,0,1
3768603,property damage only,33.80745,-118.08157,>250000,daylight,16:00:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,19,male,not applicable,0,nissan,1989,1,1,8,5,1,1,nissan,1,1,2,1,0,1
3768659,property damage only,33.88146,-117.58153,100000 to 250000,daylight,13:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,female,not applicable,0,toyota,2006,2,1,7,5,1,1,toyota,1,1,1,1,0,1
3768669,property damage only,34.00367,-117.95447,unincorporated,daylight,12:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,50,male,not applicable,0,kenworth,1997,1,1,1,5,1,1,kenworth,1,1,1,1,0,1
3771844,property damage only,34.12147,-117.83045,25000 to 50000,dark with street lights,01:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,female,not applicable,0,honda,2002,2,1,5,4,1,1,honda,1,1,1,1,1,1
3772347,property damage only,33.71293,-117.72398,unincorporated,daylight,08:30:00,0,highway,dry,normal,cloudy,1,no proof of insurance obtained,31,male,not applicable,0,chevrolet,2004,1,1,1,5,1,2,chevrolet,1,1,2,1,0,1
3772397,fatal,34.45136,-119.75991,unincorporated,daylight,15:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,84,female,not applicable,0,honda,1993,2,5,1,5,1,1,honda,1,1,1,1,0,1
3772809,property damage only,33.70089,-117.85895,>250000,daylight,11:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,female,not applicable,0,chevrolet,2008,2,1,8,5,1,1,chevrolet,1,1,1,1,0,1
3774707,property damage only,34.11985,-117.81077,25000 to 50000,dark with street lights not functioning,21:23:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,female,not applicable,0,nissan,2005,2,1,5,2,1,1,nissan,1,1,1,1,0,1
3774711,property damage only,34.07248,-117.92588,100000 to 250000,daylight,18:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,32,male,not applicable,0,chevrolet,1995,1,1,7,5,1,1,chevrolet,1,1,1,1,0,1
3775451,property damage only,34.02694,-117.80203,50000 to 100000,daylight,07:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,25,male,not applicable,0,toyota,1994,1,1,6,5,1,1,toyota,1,1,1,1,0,1
3777009,property damage only,34.06606,-117.96939,100000 to 250000,dark with street lights,03:20:00,0,ramp,wet,normal,cloudy,1,proof of insurance obtained,39,male,not applicable,0,ford,2001,1,1,7,4,2,2,ford,2,1,1,1,0,1
3777015,property damage only,33.86526,-117.87815,50000 to 100000,daylight,10:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,18,male,not applicable,0,nissan,1990,1,1,6,5,1,1,nissan,1,1,1,1,0,1
3777016,property damage only,34.06968,-117.96698,50000 to 100000,daylight,17:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,not applicable,0,bmw,2002,1,1,6,5,1,1,bmw,1,1,1,1,0,1
3777338,property damage only,33.88037,-117.60207,100000 to 250000,dark with street lights,04:00:00,0,highway,dry,normal,clear,1,proof of insurance obtained,20,male,not applicable,0,ford,1995,1,1,7,4,1,1,ford,1,1,1,1,1,1
3777583,property damage only,34.03934,-118.01967,unincorporated,daylight,06:35:00,0,highway,dry,normal,clear,1,proof of insurance obtained,51,male,not applicable,0,ford,2001,1,1,1,5,1,1,ford,1,1,1,1,0,1
3777588,other injury,34.0687,-117.97192,50000 to 100000,dark with no street lights,01:35:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,18,male,not applicable,0,toyota,2007,1,3,6,1,1,1,toyota,1,1,2,1,1,1
3778526,property damage only,34.07,-117.9173,100000 to 250000,daylight,14:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,63,male,not applicable,0,cadillac,2006,1,1,7,5,1,1,cadillac,1,1,1,1,0,1
3778781,property damage only,33.94111,-118.09636,100000 to 250000,daylight,07:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,66,male,not applicable,0,toyota,2007,1,1,7,5,1,1,toyota,1,1,1,1,0,1
3779445,property damage only,33.85468,-117.80119,>250000,daylight,08:55:00,0,highway,dry,normal,cloudy,1,proof of insurance obtained,31,female,not applicable,0,honda,1994,2,1,8,5,1,2,honda,1,1,1,1,0,1
3782576,other injury,33.66828,-117.11103,50000 to 100000,daylight,18:33:00,0,highway,dry,normal,clear,1,proof of insurance obtained,35,male,not applicable,0,hyundai,2008,1,3,6,5,1,1,hyundai,1,1,1,1,0,1
3782680,property damage only,34.03876,-118.02035,<2500,dark with no street lights,00:45:00,0,highway,dry,normal,clear,1,proof of insurance obtained,31,female,not applicable,0,chevrolet,2003,2,1,2,1,1,1,chevrolet,1,1,1,1,0,1
3782684,property damage only,34.1211,-117.90346,25000 to 50000,daylight,09:18:00,0,highway,dry,normal,clear,1,proof of insurance obtained,48,male,not applicable,0,bmw,2000,1,1,5,5,1,1,bmw,1,1,1,1,0,1
3782849,pain,32.59528,-117.03637,>250000,daylight,19:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,female,not applicable,0,volkswagen,2000,2,2,8,5,1,1,volkswagen,1,1,1,1,0,1
3784256,property damage only,33.97553,-118.07955,unincorporated,daylight,16:40:00,0,highway,dry,normal,clear,1,proof of insurance obtained,48,female,not applicable,0,honda,2004,2,1,1,5,1,1,honda,1,1,1,1,0,1
3784273,property damage only,33.84859,-118.09286,50000 to 100000,daylight,11:44:00,0,highway,dry,normal,clear,1,proof of insurance obtained,24,male,not applicable,0,hyundai,2002,1,1,6,5,1,1,hyundai,1,1,1,1,0,1
3784398,property damage only,33.96804,-118.08692,unincorporated,daylight,12:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,31,male,not applicable,0,ford,1994,1,1,1,5,1,1,ford,1,1,1,1,0,1
3784663,property damage only,34.28248,-118.75082,100000 to 250000,daylight,09:05:00,0,highway,dry,normal,clear,1,proof of insurance obtained,46,male,not applicable,0,toyota,1992,1,1,7,5,1,1,toyota,1,1,1,1,0,1
3784679,other injury,34.15485,-118.8209,100000 to 250000,daylight,19:20:00,0,highway,dry,construction,clear,1,proof of insurance obtained,78,male,sleepy/fatigued,0,honda,2000,1,3,7,5,1,1,honda,1,2,1,3,0,1
3785867,property damage only,33.70446,-117.77752,100000 to 250000,daylight,17:28:00,0,highway,dry,normal,clear,1,proof of insurance obtained,23,female,not applicable,0,toyota,2008,2,1,7,5,1,1,toyota,1,1,1,1,0,1
3788343,severe injury,35.95961,-119.29077,unincorporated,dark with no street lights,23:00:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,25,male,not applicable,0,acura,1995,1,4,1,1,1,1,acura,1,1,2,1,1,1
3788863,other injury,34.4974,-118.1233,unincorporated,daylight,09:10:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,25,female,not applicable,0,toyota,2001,2,3,1,5,1,1,toyota,1,1,2,1,0,1
3788891,other injury,34.3819,-119.30383,unincorporated,dark with no street lights,21:03:00,0,highway,dry,normal,clear,1,proof of insurance obtained,30,male,not applicable,1,chevrolet,2004,1,3,1,1,1,1,chevrolet,1,1,1,1,1,1
3790826,pain,33.88871,-117.64617,unincorporated,daylight,06:30:00,0,highway,dry,normal,clear,1,proof of insurance obtained,22,male,not applicable,0,ford,2008,1,2,1,5,1,1,ford,1,1,1,1,0,1
3790866,pain,33.86264,-117.53846,100000 to 250000,daylight,11:50:00,0,highway,dry,normal,clear,1,no proof of insurance obtained,26,female,not applicable,0,nissan,2005,2,2,7,5,1,1,nissan,1,1,2,1,0,1
3793403,other injury,34.21867,-118.40898,>250000,daylight,17:10:00,0,highway,dry,normal,clear,1,proof of insurance obtained,38,male,not applicable,0,toyota,1997,1,3,8,5,1,1,toyota,1,1,1,1,0,1
3794322,property damage only,33.6816,-117.85507,100000 to 250000,daylight,16:25:00,0,highway,dry,normal,clear,1,proof of insurance obtained,45,female,not applicable,0,volkswagen,2002,2,1,7,5,1,1,volkswagen,1,1,1,1,0,1
3794526,property damage only,33.98601,-117.34044,unincorporated,daylight,16:55:00,0,highway,dry,normal,clear,1,proof of insurance obtained,28,male,not applicable,0,dodge,2004,1,1,1,5,1,1,dodge,1,1,1,1,0,1
3794960,property damage only,33.99634,-118.06895,50000 to 100000,daylight,11:15:00,0,highway,dry,normal,clear,1,proof of insurance obtained,43,female,not applicable,0,chevrolet,2008,2,1,6,5,1,1,chevrolet,1,1,1,1,0,1
3795707,pain,33.78486,-117.4925,100000 to 250000,daylight,16:20:00,0,highway,dry,normal,clear,1,proof of insurance obtained,19,male,not applicable,0,ford,2006,1,2,7,5,1,1,ford,1,1,1,1,0,1
